"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"23820118010900","23820106010900","",2002,6,1,23,97548,1,1505,202,12.6,84,27,10,124,100,,140,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23820116010900","23820106010900","",2002,6,1,23,97548,1,1506,202,20.2,88,38,10,100,100,,13,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817831010900","23817820010900","",2002,6,1,23,77704,1,1414,202,18,85,36,10,101,100,1,328,35.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817830010900","23817820010900","",2002,6,1,23,77704,1,1413,202,19.5,96,40,10,106,100,1,272,31.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817832010900","23817820010900","",2002,6,1,23,77704,1,448,202,23.2,88,35,10,107,100,2,172,7.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799400010900","23799390010900","",2002,6,1,45,75027,1,587,122,26.8,109,98,11,60,50,4,285,37.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799398010900","23799390010900","",2002,6,1,45,75027,1,28,122,26.2,106,96,11,59,50,1,64,24.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799399010900","23799390010900","",2002,6,1,45,75027,1,580,122,22.8,104,70,11,70,50,4,97,19.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799401010900","23799390010900","",2002,6,1,45,75027,1,588,122,25.6,118,77,11,75,50,4,316,1.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799976010900","23799968010900","",2002,6,1,45,50618,1,731,202,6.4,73,46,10,77,100,1,90,13,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799975010900","23799968010900","",2002,6,1,45,50618,1,727,202,10.5,79,34,10,99,100,1,344,9.4,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23799974010900","23799968010900","",2002,6,1,45,50618,1,1264,202,8,70,32,10,93,100,,97,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23832032010900","23832022010900","",2002,6,5,3,84320,1,845,116,18.3,59,147,11,51,50,2,336,15.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23832030010900","23832022010900","",2002,6,5,3,84320,1,836,116,20.3,51,153,11,44,50,2,33,14.4,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23832031010900","23832022010900","",2002,6,5,3,84320,1,838,116,21.2,51,156,11,43,50,2,101,16.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23832028010900","23832022010900","",2002,6,5,3,84320,1,1156,116,14.4,56,118,11,52,50,3,216,38.4,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23832029010900","23832022010900","",2002,6,5,3,84320,1,610,116,10.8,40,48,11,71,50,4,219,3.6,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23797329010900","23797321010900","",2002,6,1,45,88902,1,141,202,11.6,63,49,10,66,100,4,266,22.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23797327010900","23797321010900","",2002,6,1,45,88902,1,1186,202,12.6,63,42,10,71,100,,118,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23797328010900","23797321010900","",2002,6,1,45,88902,1,1187,202,5.9,53,29,10,79,100,,35,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23821406010900","23821399010900","",2002,6,1,23,82288,1,394,211,24.9,90,125,16,50,50,3,207,53,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23821409010900","23821399010900","",2002,6,1,23,82288,1,589,211,11.8,43,31,16,60,50,2,125,8.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23821407010900","23821399010900","",2002,6,1,23,82288,1,476,211,13.1,53,33,16,70,50,1,42,8.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23821408010900","23821399010900","",2002,6,1,23,82288,1,481,211,12.3,56,30,16,80,50,1,32,8.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23821405010900","23821399010900","",2002,6,1,23,82288,1,390,211,10.4,36,32,16,50,50,3,90,12.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833721010900","23833709010900","",2002,6,3,7,89092,1,743,122,22.9,127,75,11,82,50,3,178,18.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833715010900","23833709010900","",2002,6,3,7,89092,1,199,122,36,152,104,11,82,50,1,7,20,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833720010900","23833709010900","",2002,6,3,7,89092,1,741,122,26.2,141,78,11,89,50,3,151,26.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833718010900","23833709010900","",2002,6,3,7,89092,1,200,122,34.9,122,87,11,72,50,1,24,56.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833719010900","23833709010900","",2002,6,3,7,89092,1,224,202,38.5,141,93,10,80,50,1,296,89.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23833722010900","23833709010900","",2002,6,3,7,89092,1,749,122,30.1,137,93,11,78,50,3,248,33.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23834054010900","23834048010900","",2002,6,3,7,96633,1,1265,122,22.1,96,78,11,109,50,,64,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"441178841489998","23842414010900","",2002,6,3,17,69911,1,1,119,12.3,44,109,15,44,100,1,219,98.3,1,,1,"",2016-12-12,"489998","",2017-01-11,"489998",5,2
"23842621010900","23842611010900","",2002,6,3,17,80501,1,531,15,44.2,87,68,12,60,50,1,292,17.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23842619010900","23842611010900","",2002,6,3,17,80501,1,527,20,31.5,105,96,12,59,50,1,132,52.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23842620010900","23842611010900","",2002,6,3,17,80501,1,529,15,24.2,89,75,12,58,50,1,176,30.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"177213466020004","30762448020004","",2012,6,3,63,98978,2,555,20,17,65,50,12,48,50,4,277,15.2,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"41804326010497","41118536010497","",2002,6,2,93,75354,1,1,15,14.9,79,93,12,45,50,1,290,11.2,1,,1,"",2011-05-04,"10497","",2017-01-11,"489998",1,2
"41804327010497","41118536010497","",2002,6,2,93,75354,1,2,15,11.5,65,55,12,51,50,4,60,7,1,,1,"",2011-05-04,"10497","",2017-01-11,"489998",1,2
"41804328010497","41118536010497","",2002,6,2,93,75354,1,3,15,13.3,71,47,12,62,50,4,50,5,1,,1,"",2011-05-04,"10497","",2017-01-11,"489998",1,2
"41804334010497","41118539010497","",2002,6,1,15,79418,1,1,202,24.7,72,222,10,28,50,2,278,37,1,,1,"",2011-05-04,"10497","",2017-01-11,"489998",1,2
"23972738010900","23972730010900","",2002,6,2,93,83083,1,80,117,38.7,170,125,14,83,50,1,139,,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23972737010900","23972730010900","",2002,6,2,93,83083,1,76,122,26,142,85,11,85,50,1,53,26.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23972741010900","23972730010900","",2002,6,2,93,83083,1,85,202,51.3,157,147,10,71,50,1,185,24.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23973664010900","23973652010900","",2002,6,2,93,60343,1,67,202,40.3,142,400,10,47,50,2,15,44.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23973667010900","23973652010900","",2002,6,2,93,60343,1,71,202,49.6,140,492,10,44,50,2,176,25.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23973659010900","23973652010900","",2002,6,2,93,60343,1,60,202,44.9,167,405,10,55,50,1,41,43.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23955080010900","23955074010900","",2002,6,4,87,64553,1,2,202,35.5,172,128,10,110,100,1,53,84.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23955079010900","23955074010900","",2002,6,4,87,64553,1,1,202,23.9,132,103,10,92,100,2,172,35.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23955083010900","23955074010900","",2002,6,4,87,64553,1,918,202,21.4,158,80,10,122,100,1,169,10.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23794397010900","23794391010900","",2002,6,4,41,88127,1,127,202,27,110,48,10,110,100,1,10,42.7,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23794398010900","23794391010900","",2002,6,4,41,88127,1,128,202,26.4,119,53,10,115,100,1,55,50.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23794399010900","23794391010900","",2002,6,4,41,88127,1,151,202,32.5,100,58,10,92,100,2,129,20,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23818956010900","23818941010900","",2002,6,1,23,61936,1,1464,202,25.7,139,99,10,98,100,,349,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23818953010900","23818941010900","",2002,6,1,23,61936,1,1465,202,35.4,151,163,10,91,100,,100,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23818950010900","23818941010900","",2002,6,1,23,61936,1,1466,202,44.1,156,116,10,103,100,,248,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23818947010900","23818941010900","",2002,6,1,23,61936,1,1467,202,50.6,193,141,10,118,100,,168,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23818957010900","23818941010900","",2002,6,1,23,61936,1,361,202,27,157,142,10,98,100,3,190,47.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23800601010900","23800594010900","",2002,6,1,45,81940,1,275,202,24.8,101,103,10,71,100,4,35,15.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23800600010900","23800594010900","",2002,6,1,45,81940,1,1270,202,21.3,105,77,10,83,100,,,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23793462010900","23793455010900","",2002,6,5,39,52450,1,138,108,24.8,97,145,21,87,100,3,22,31.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23793463010900","23793455010900","",2002,6,5,39,52450,1,139,108,31.7,112,190,21,91,100,3,89,47,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23793461010900","23793455010900","",2002,6,5,39,52450,1,117,108,26.2,84,125,21,79,100,1,303,31.4,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23785935010900","23785928010900","",2002,6,2,35,50402,1,1434,15,12.7,49,52,12,40,50,1,270,41.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23785937010900","23785928010900","",2002,6,2,35,50402,1,40,122,31.9,99,338,11,34,50,1,142,35.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23785936010900","23785928010900","",2002,6,2,35,50402,1,13,15,8.6,43,48,12,37,50,1,302,19.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23971038010900","23971028010900","",2002,6,2,93,62225,1,541,122,19,40,137,11,36,50,1,288,23.5,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23971036010900","23971028010900","",2002,6,2,93,62225,1,1594,122,16.9,49,69,11,63,50,4,164,34.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23971037010900","23971028010900","",2002,6,2,93,62225,1,1595,122,15.6,43,100,11,43,50,4,358,47.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23989347010900","23989341010900","",2002,6,2,105,63593,1,1496,21,10.6,40,58,12,30,50,,140,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23989351010900","23989341010900","",2002,6,2,105,63593,1,1499,21,22.4,69,86,12,41,50,,305,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23989350010900","23989341010900","",2002,6,2,105,63593,1,1500,21,11.3,53,69,12,36,50,,226,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"177223766020004","30762891020004","",2012,6,2,93,98962,1,177,122,13.1,67,58,11,93,50,3,12,17.2,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177223767020004","30762891020004","",2012,6,2,93,98962,1,178,122,14.2,71,68,11,89,50,3,63,14,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177223768020004","30762891020004","",2012,6,2,93,98962,1,182,122,10.9,48,58,11,71,50,4,168,9.4,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224179020004","30762919020004","",2012,6,2,89,89397,1,218,202,11.6,57,39,10,57,50,4,250,19.9,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224181020004","30762919020004","",2012,6,2,89,89397,1,1484,122,18.2,74,67,11,51,50,4,6,4.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224182020004","30762919020004","",2012,6,2,89,89397,1,1485,122,17.8,74,73,11,49,50,4,54,10,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224183020004","30762919020004","",2012,6,2,89,89397,1,1486,122,17.6,80,67,11,55,50,4,303,5.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177323421020004","30762920020004","",2012,6,2,89,90133,1,1,127,15.1,40,54,24,65,50,1,35,77.1,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224423020004","30762921020004","",2012,6,2,89,99823,1,1,15,18.3,54,73,12,37,50,1,238,20.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224424020004","30762921020004","",2012,6,2,89,99823,1,2,15,24.4,76,99,12,44,50,3,70,57.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224425020004","30762921020004","",2012,6,2,89,99823,1,3,15,34,99,123,12,56,50,3,104,60.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224554020004","30762922020004","",2012,6,2,89,71910,1,1383,15,15.8,69,74,12,48,50,1,163,21.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224555020004","30762922020004","",2012,6,2,89,71910,1,1385,15,12.2,63,83,12,39,50,3,238,43.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224556020004","30762922020004","",2012,6,2,89,71910,1,1386,15,15.3,63,80,12,41,50,3,92,70.8,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224654020004","30762923020004","",2012,6,2,89,81219,1,3001,15,37.1,139,203,12,56,50,4,255,147,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224655020004","30762923020004","",2012,6,2,89,81219,1,3002,15,28.6,115,143,12,53,50,4,227,182.1,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224656020004","30762923020004","",2012,6,2,89,81219,1,3003,15,30.5,131,180,12,55,50,4,291,,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224822020004","30762924020004","",2012,6,2,89,97988,1,137,15,26.7,94,79,12,59,50,1,9,42.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224824020004","30762924020004","",2012,6,2,89,97988,1,140,15,18,89,57,12,69,50,1,293,19.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177224823020004","30762924020004","",2012,6,2,89,97988,1,139,202,24.2,88,56,10,69,50,2,2,34.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225021020004","30762925020004","",2012,6,2,89,83191,1,257,202,34.3,131,85,10,79,50,1,75,73.9,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225023020004","30762925020004","",2012,6,2,89,83191,1,288,202,26.7,119,71,10,80,50,4,342,38.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225024020004","30762925020004","",2012,6,2,89,83191,1,292,202,28.8,127,71,10,85,50,4,227,33.1,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225025020004","30762925020004","",2012,6,2,89,83191,1,1479,202,27.3,117,75,10,76,50,4,314,59.2,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225191020004","30762926020004","",2012,6,2,89,75406,1,234,202,16.8,117,113,10,60,50,1,85,47.3,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225192020004","30762926020004","",2012,6,2,89,75406,1,235,202,29,138,96,10,77,50,2,88,70.8,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225193020004","30762926020004","",2012,6,2,89,75406,1,1449,202,23.3,101,79,10,63,50,,63,,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225321020004","30762927020004","",2012,6,2,89,66353,1,432,122,17.9,60,29,11,76,50,1,140,10.9,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225326020004","30762927020004","",2012,6,2,89,66353,1,1448,202,19.4,66,39,10,67,50,1,347,20.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225322020004","30762927020004","",2012,6,2,89,66353,3,432,122,17.9,60,29,11,76,50,1,140,10.9,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225327020004","30762927020004","",2012,6,2,89,66353,3,1448,202,19.4,66,39,10,67,50,1,347,20.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225328020004","30762927020004","",2012,6,2,89,66353,1,1449,202,9.6,56,34,10,63,50,4,152,75.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225329020004","30762927020004","",2012,6,2,89,66353,3,1449,202,9.6,56,34,10,63,50,4,152,75.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225323020004","30762927020004","",2012,6,2,89,66353,1,1445,15,22,76,45,12,69,50,,111,,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225324020004","30762927020004","",2012,6,2,89,66353,3,1445,15,22,76,45,12,69,50,,111,,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225433020004","30762928020004","",2012,6,2,89,79965,1,418,122,10,35,15,11,77,50,3,159,19.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225438020004","30762928020004","",2012,6,2,89,79965,1,1409,122,15.4,62,25,11,89,50,3,159,19.6,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225436020004","30762928020004","",2012,6,2,89,79965,1,1407,122,9.3,33,15,11,73,50,4,57,24.4,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225437020004","30762928020004","",2012,6,2,89,79965,1,1408,122,14.5,57,28,11,74,50,4,232,17.4,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"177225435020004","30762928020004","",2012,6,2,89,79965,1,1406,15,27.1,118,85,12,71,50,,115,,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"187378803020004","30762929020004","",2012,6,2,89,77531,3,1,202,9.4,47,22,10,75,50,3,239,46.8,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"187378804020004","30762929020004","",2012,6,2,89,77531,3,2,122,10.6,51,32,11,60,50,3,79,85.5,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"187378805020004","30762929020004","",2012,6,2,89,77531,3,3,202,13.1,70,42,10,67,50,3,101,14,1,,1,"",2013-03-13,"20004","",2016-12-15,"489998",6,2
"23989349010900","23989341010900","",2002,6,2,105,63593,1,1497,21,14,53,67,12,37,50,,42,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23989348010900","23989341010900","",2002,6,2,105,63593,1,1498,21,19.3,64,68,12,44,50,,190,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23782794010900","23782788010900","",2002,6,3,63,92548,1,1346,15,20.9,82,87,12,49,50,,220,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23782795010900","23782788010900","",2002,6,3,63,92548,1,1347,15,16.2,66,62,12,48,50,,197,,2,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23782796010900","23782788010900","",2002,6,3,63,92548,1,1348,15,14.5,65,47,12,57,50,3,176,37.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23809267010900","23809259010900","",2002,6,2,35,92980,1,174,202,16.8,88,131,10,42,50,1,194,10.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23809265010900","23809259010900","",2002,6,2,35,92980,1,1337,202,13.8,69,99,10,38,50,2,323,49.7,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23809266010900","23809259010900","",2002,6,2,35,92980,1,1338,202,9.6,57,95,10,32,50,2,104,57.7,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23762667010900","23762654010900","",2002,6,2,49,73812,1,93,122,30.1,108,165,11,47,50,1,196,140,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23762664010900","23762654010900","",2002,6,2,49,73812,1,20,122,38.5,103,296,11,36,50,3,257,59.9,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23762661010900","23762654010900","",2002,6,2,49,73812,1,1537,122,39.5,142,535,11,44,50,3,38,148.7,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23795561010900","23795552010900","",2002,6,5,43,97763,1,834,122,21.4,75,97,11,76,50,4,144,14.2,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817555010900","23817547010900","",2002,6,1,23,71865,1,214,202,15,114,119,10,76,100,1,130,13.1,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817554010900","23817547010900","",2002,6,1,23,71865,1,39,202,9.7,46,26,10,75,100,2,270,20.8,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23817553010900","23817547010900","",2002,6,1,23,71865,1,1405,202,13.5,59,30,10,84,100,2,247,33.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23774751010900","23774742010900","",2002,6,3,57,87586,1,832,20,21.1,64,37,12,67,50,4,272,9.7,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"23774752010900","23774742010900","",2002,6,3,57,87586,1,979,20,29.7,91,65,12,64,50,1,295,55.3,1,,1,"",2005-04-17,"10900","",2017-01-11,"489998",5,2
"673529010497","29881122010497","",2009,6,2,93,75974,1,1,122,19.4,76,78,11,87,50,1,72,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673530010497","29881122010497","",2009,6,2,93,75974,1,2,122,22.4,91,75,11,106,50,1,168,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673533010497","29881122010497","",2009,6,2,93,75974,1,5,122,22.4,91,75,11,106,50,1,168,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673534010497","29881122010497","",2009,6,2,93,75974,1,6,122,23,71,82,11,79,50,1,230,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673535010497","29881122010497","",2009,6,2,93,75974,1,7,122,23.6,85,108,11,82,50,1,66,19.3,1,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673532010497","29881122010497","",2009,6,2,93,75974,1,4,122,24.6,100,112,11,95,50,4,1,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673531010497","29881122010497","",2009,6,2,93,75974,1,3,122,22.4,91,75,11,106,50,1,168,,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673548010497","29881127010497","",2009,6,2,93,68510,1,1,122,14.9,54,30,11,67,50,1,302,37.1,1,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673549010497","29881127010497","",2009,6,2,93,68510,2,4,202,6.7,50,27,10,67,50,3,236,18.8,1,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673556010497","29881132010497","",2009,6,1,15,75970,1,1,202,14.4,76,35,10,94,100,2,48,10.2,2,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
"673558010497","29881132010497","",2009,6,1,15,75970,1,4,202,9.7,63,29,10,91,100,2,132,21.1,1,,1,"",2010-05-27,"10497","",2016-12-15,"489998",5,9
